Sales_Part_Number,Description,Part,Perm,Material,AL_nHT2,Shape,Le_cm,Le_mm,ID_min_inches,ID_min_mm,OD_max_inches,OD_max_mm,HT_max_inches,HT_max_mm,Ae_cm2,Ae_mm2,Ve_cm3,Ve_mm3,Inventory_UM,Net_Weight,Parcel_Qty,Hardware_1,Hardware_2,Hardware_3,Hardware_4,Hardware_5
C055349A2,MPP 147 PERM GREY 350 SIZE,55349,147,MPP,124,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0199,480,TVH22064A,TVB2908TA,TVH25074A,,
C055348A2,MPP 160 PERM GREY 350 SIZE,55348,160,MPP,135,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0194,480,TVH22064A,TVB2908TA,TVH25074A,,
C055344A2,MPP 173 PERM GREY 350 SIZE,55344,173,MPP,146,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0203,480,TVH22064A,TVB2908TA,TVH25074A,,
C055347A2,MPP 200 PERM GREY 350 SIZE,55347,200,MPP,169,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0199,480,TVH22064A,TVB2908TA,TVH25074A,,
C055345A2,MPP 300 PERM GREY 350 SIZE,55345,300,MPP,253,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0205,480,TVH22064A,TVB2908TA,TVH25074A,,
0055933A2,MPP 014 PERM GREY 930 SIZE,55933,14,MPP,18,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0286,400,TVH25074A,TVH38134A,,,
0055932A2,MPP 026 PERM GREY 930 SIZE,55932,26,MPP,32,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.03,400,TVH25074A,TVH38134A,,,
C055894A2,MPP 060 PERM GREY 930 SIZE,55894,60,MPP,75,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0337,400,TVH25074A,TVH38134A,,,
C055894A2HT21,MPP 060 PERM GREY 930 SIZE,55894,60,MPP,132,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.827,21,1.15,115,7.3,7300,EACH,0.068,400,,,,,
C055894A2HT23,MPP 060 PERM GREY 930 SIZE,55894,60,MPP,150,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.906,23,1.31,131,8.32,8320,EACH,0.068,400,,,,,
C055894A2HT32,MPP 060 PERM GREY 930 SIZE,55894,60,MPP,206,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,1.259,32,1.8,180,11.4,11400,EACH,0.0944,160,,,,,
C055930A2,MPP 125 PERM GREY 930 SIZE,55930,125,MPP,157,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0352,400,TVH25074A,TVH38134A,,,
C055930A9,MPP 125 PERM GREY 930 SIZE,55930,125,MPP,157,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0358,400,TVH25074A,TVH38134A,,,
C055930M4,MPP 125 PERM GREY 930 SIZE,55930,125,MPP,157,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0358,400,TVH25074A,TVH38134A,,,
C055930W4,MPP 125 PERM GREY 930 SIZE,55930,125,MPP,157,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0358,400,TVH25074A,TVH38134A,,,
C055930A2HT23,MPP 125 PERM GREY 930 SIZE,55930,125,MPP,314,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.905,23,1.31,131,8.32,8320,EACH,0.068,200,,,,,
C055929A2,MPP 147 PERM GREY 930 SIZE,55929,147,MPP,185,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0365,400,TVH25074A,TVH38134A,,,
C055928A2,MPP 160 PERM GREY 930 SIZE,55928,160,MPP,201,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0365,400,TVH25074A,TVH38134A,,,
C055928A9,MPP 160 PERM GREY 930 SIZE,55928,160,MPP,201,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0365,400,TVH25074A,TVH38134A,,,
C055924A2,MPP 173 PERM GREY 930 SIZE,55924,173,MPP,217,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0365,400,TVH25074A,TVH38134A,,,
C055927A2,MPP 200 PERM GREY 930 SIZE,55927,200,MPP,251,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0369,400,TVH25074A,TVH38134A,,,
C055925A2,MPP 300 PERM GREY 930 SIZE,55925,300,MPP,377,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0369,400,TVH25074A,TVH38134A,,,
C055926A2,MPP 550 PERM GREY 930 SIZE,55926,550,MPP,740,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0372,400,TVH25074A,TVH38134A,,,
0055551A2,MPP 014 PERM GREY 548 SIZE,55551,14,MPP,14,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0355,250,TVB3610FA,TVH38134A,,,
0055550A2,MPP 026 PERM GREY 548 SIZE,55550,26,MPP,28,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0391,250,TVB3610FA,TVH38134A,,,
C055071A2,MPP 060 PERM GREY 548 SIZE,55071,60,MPP,61,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0441,250,TVB3610FA,TVH38134A,,,
C055548A2,MPP 125 PERM GREY 548 SIZE,55548,125,MPP,127,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0469,250,TVB3610FA,TVH38134A,,,
C055547A2,MPP 147 PERM GREY 548 SIZE,55547,147,MPP,150,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0478,250,TVB3610FA,TVH38134A,,,
C055546A2,MPP 160 PERM GREY 548 SIZE,55546,160,MPP,163,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0478,250,TVB3610FA,TVH38134A,,,
C055542A2,MPP 173 PERM GREY 548 SIZE,55542,173,MPP,176,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0478,250,TVB3610FA,TVH38134A,,,
C055545A2,MPP 200 PERM GREY 548 SIZE,55545,200,MPP,203,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0483,250,TVB3610FA,TVH38134A,,,
C055543A2,MPP 300 PERM GREY 548 SIZE,55543,300,MPP,305,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0483,250,TVB3610FA,TVH38134A,,,
C055544A2,MPP 550 PERM GREY 548 SIZE,55544,550,MPP,559,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0488,250,TVB3610FA,TVH38134A,,,
0055588A2,MPP 014 PERM GREY 585 SIZE,55588,14,MPP,9,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0279,300,TVB3610FA,TVH38134A,,,
0055587A2,MPP 026 PERM GREY 585 SIZE,55587,26,MPP,16,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.03,300,TVB3610FA,TVH38134A,,,
C055586A2,MPP 060 PERM GREY 585 SIZE,55586,60,MPP,38,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0328,300,TVB3610FA,TVH38134A,,,
C055585A2,MPP 125 PERM GREY 585 SIZE,55585,125,MPP,79,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0349,300,TVB3610FA,TVH38134A,,,
C055584A2,MPP 147 PERM GREY 585 SIZE,55584,147,MPP,93,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0356,300,TVB3610FA,TVH38134A,,,
C055583A2,MPP 160 PERM GREY 585 SIZE,55583,160,MPP,101,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0356,300,TVB3610FA,TVH38134A,,,
C055579A2,MPP 173 PERM GREY 585 SIZE,55579,173,MPP,109,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0356,300,TVB3610FA,TVH38134A,,,
C055582A2,MPP 200 PERM GREY 585 SIZE,55582,200,MPP,126,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.036,300,TVB3610FA,TVH38134A,,,
C055580A2,MPP 300 PERM GREY 585 SIZE,55580,300,MPP,190,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.036,300,TVB3610FA,TVH38134A,,,
C055581A2,MPP 550 PERM GREY 585 SIZE,55581,550,MPP,348,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0363,300,TVB3610FA,TVH38134A,,,
0055327A2,MPP 014 PERM GREY 324 SIZE,55327,14,MPP,13,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0414,220,TVB3610FA,TVH38134A,,,
0055326A2,MPP 026 PERM GREY 324 SIZE,55326,26,MPP,24,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0446,220,TVB3610FA,TVH38134A,,,
0055326A9,MPP 026 PERM GREY 324 SIZE,55326,26,MPP,24,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0446,220,TVB3610FA,TVH38134A,,,
C055076A2,MPP 060 PERM GREY 324 SIZE,55076,60,MPP,56,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0487,220,TVB3610FA,TVH38134A,,,
C055076A9,MPP 060 PERM GREY 324 SIZE,55076,60,MPP,56,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0487,220,TVB3610FA,TVH38134A,,,
C055324A2,MPP 125 PERM GREY 324 SIZE,55324,125,MPP,117,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0518,220,TVB3610FA,TVH38134A,,,
C055323A2,MPP 147 PERM GREY 324 SIZE,55323,147,MPP,138,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0528,220,TVB3610FA,TVH38134A,,,
C055322A2,MPP 160 PERM GREY 324 SIZE,55322,160,MPP,150,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0528,220,TVB3610FA,TVH38134A,,,
C055318A2,MPP 173 PERM GREY 324 SIZE,55318,173,MPP,162,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0528,220,TVB3610FA,TVH38134A,,,
C055321A2,MPP 200 PERM GREY 324 SIZE,55321,200,MPP,187,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0534,220,TVB3610FA,TVH38134A,,,
C055319A2,MPP 300 PERM GREY 324 SIZE,55319,300,MPP,281,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0534,220,TVB3610FA,TVH38134A,,,
C055320A2,MPP 550 PERM GREY 324 SIZE,55320,550,MPP,515,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0539,220,TVB3610FA,TVH38134A,,,
0055257A2,MPP 014 PERM GREY 254 SIZE,55257,14,MPP,19,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0734,180,TVH49164A,TVH38134A,,,
0055256A2,MPP 026 PERM GREY 254 SIZE,55256,26,MPP,35,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0782,180,TVH49164A,TVH38134A,,,
C055083A2,MPP 060 PERM GREY 254 SIZE,55083,60,MPP,81,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0862,180,TVH49164A,TVH38134A,,,
C055083A9,MPP 060 PERM GREY 254 SIZE,55083,60,MPP,81,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0862,180,TVH49164A,TVH38134A,,,
C055254A2,MPP 125 PERM GREY 254 SIZE,55254,125,MPP,168,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0917,180,TVH49164A,TVH38134A,,,
C055254W4,MPP 125 PERM GREY 254 SIZE,55254,125,MPP,168,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0917,180,TVH49164A,TVH38134A,,,
C055253A2,MPP 147 PERM GREY 254 SIZE,55253,147,MPP,198,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0935,180,TVH49164A,TVH38134A,,,
C055252A2,MPP 160 PERM GREY 254 SIZE,55252,160,MPP,215,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0935,180,TVH49164A,TVH38134A,,,
C055248A2,MPP 173 PERM GREY 254 SIZE,55248,173,MPP,233,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0935,180,TVH49164A,TVH38134A,,,
C055251A2,MPP 200 PERM GREY 254 SIZE,55251,200,MPP,269,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0945,180,TVH49164A,TVH38134A,,,
C055249A2,MPP 300 PERM GREY 254 SIZE,55249,300,MPP,403,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0945,180,TVH49164A,TVH38134A,,,
C055250A2,MPP 550 PERM GREY 254 SIZE,55250,550,MPP,740,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0954,180,TVH49164A,TVH38134A,,,
0055448A2,MPP 026 PERM GREY 451 SIZE,55448,26,MPP,47,Toroid,10.2,102,0.921,23.39,1.726,43.84,0.68,17.27,1.475,147.5,15.1,15100,EACH,,120,TVH49164A ,,,,
0055451A2,MPP 060 PERM GREY 451 SIZE,55451,60,MPP,108,Toroid,10.2,102,0.921,23.39,1.726,43.84,0.68,17.27,1.475,147.5,15.1,15100,EACH,,120,TVH49164A ,,,,
0055454A2,MPP 125 PERM GREY 451 SIZE,55454,125,MPP,224,Toroid,10.2,102,0.921,23.39,1.726,43.84,0.68,17.27,1.475,147.5,15.1,15100,EACH,,120,TVH49164A ,,,,
0055092A2,MPP 014 PERM GREY 089 SIZE,55092,14,MPP,20,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.1043,120,TVH49164A,TVH61134A,,,
0055441A2,MPP 014 PERM GREY 438 SIZE,55441,14,MPP,32,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1448,105,TVH49164A,TVH61134A,,,
0055091A2,MPP 026 PERM GREY 089 SIZE,55091,26,MPP,37,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.1121,120,TVH49164A,TVH61134A,,,
0055440A2,MPP 026 PERM GREY 438 SIZE,55440,26,MPP,59,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1557,105,TVH49164A,TVH61134A,,,
C055090A2,MPP 060 PERM GREY 089 SIZE,55090,60,MPP,86,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.1226,120,TVH49164A,TVH61134A,,,
C055439A2,MPP 060 PERM GREY 438 SIZE,55439,60,MPP,135,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1701,105,TVH49164A,TVH61134A,,,
C055089A2,MPP 125 PERM GREY 089 SIZE,55089,125,MPP,178,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.1304,120,TVH49164A,TVH61134A,,,
C055438A2,MPP 125 PERM GREY 438 SIZE,55438,125,MPP,281,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.181,105,TVH49164A,TVH61134A,,,
C055438W4,MPP 125 PERM GREY 438 SIZE,55438,125,MPP,281,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.181,105,TVH49164A,TVH61134A,,,
C055088A2,MPP 147 PERM GREY 089 SIZE,55088,147,MPP,210,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.133,120,TVH49164A,TVH61134A,,,
C055437A2,MPP 147 PERM GREY 438 SIZE,55437,147,MPP,330,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1846,105,TVH49164A,TVH61134A,,,
C055087A2,MPP 160 PERM GREY 089 SIZE,55087,160,MPP,228,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.133,120,TVH49164A,TVH61134A,,,
C055436A2,MPP 160 PERM GREY 438 SIZE,55436,160,MPP,360,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1846,105,TVH49164A,TVH61134A,,,
C055432A2,MPP 173 PERM GREY 438 SIZE,55432,173,MPP,390,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1846,105,TVH49164A,TVH61134A,,,
C055432A9,MPP 173 PERM GREY 438 SIZE,55432,173,MPP,390,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1846,105,TVH49164A,TVH61134A,,,
C055086A2,MPP 200 PERM GREY 089 SIZE,55086,200,MPP,285,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.1343,120,TVH49164A,TVH61134A,,,
C055435A2,MPP 200 PERM GREY 438 SIZE,55435,200,MPP,450,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1864,105,TVH49164A,TVH61134A,,,
C055084A2,MPP 300 PERM GREY 089 SIZE,55084,300,MPP,427,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.1343,120,TVH49164A,TVH61134A,,,
C055433A2,MPP 300 PERM GREY 438 SIZE,55433,300,MPP,674,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1864,105,TVH49164A,TVH61134A,,,
0055728A2,MPP 014 PERM GREY 725 SIZE,55728,14,MPP,41,Toroid,11.35,113.5,0.945,24,2.028,51.51,0.85,21.59,2.62,262,29.7,29700,EACH,0,70,TVH61134A,,,,
0055727A2,MPP 026 PERM GREY 725 SIZE,55727,26,MPP,76,Toroid,11.35,113.5,0.945,24,2.028,51.51,0.85,21.59,2.62,262,29.7,29700,EACH,0,70,TVH61134A,,,,
0055726A2,MPP 060 PERM GREY 725 SIZE,55726,60,MPP,175,Toroid,11.35,113.5,0.945,24,2.028,51.51,0.85,21.59,2.62,262,29.7,29700,EACH,0,70,TVH61134A,,,,
0055725A2,MPP 125 PERM GREY 725 SIZE,55725,125,MPP,366,Toroid,11.35,113.5,0.945,24,2.028,51.51,0.85,21.59,2.62,262,29.7,29700,EACH,0,70,TVH61134A,,,,
0055718A2,MPP 014 PERM GREY 715 SIZE,55718,14,MPP,17,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.1128,90,TVH49164A,TVH61134A,,,
0055717A2,MPP 026 PERM GREY 715 SIZE,55717,26,MPP,32,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.1213,90,TVH49164A,TVH61134A,,,
C055716A2,MPP 060 PERM GREY 715 SIZE,55716,60,MPP,73,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.1325,90,TVH49164A,TVH61134A,,,
C055716W4,MPP 060 PERM GREY 715 SIZE,55716,60,MPP,73,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.1325,90,TVH49164A,TVH61134A,,,
C055715A2,MPP 125 PERM GREY 715 SIZE,55715,125,MPP,152,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.141,90,TVH49164A,TVH61134A,,,
C055714A2,MPP 147 PERM GREY 715 SIZE,55714,147,MPP,179,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.1438,90,TVH49164A,TVH61134A,,,
C055713A2,MPP 160 PERM GREY 715 SIZE,55713,160,MPP,195,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.1438,90,TVH49164A,TVH61134A,,,
C055709A2,MPP 173 PERM GREY 715 SIZE,55709,173,MPP,210,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15930,EACH,0,90,TVH49164A,TVH61134A,,,
C055712A2,MPP 200 PERM GREY 715 SIZE,55712,200,MPP,243,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.1438,90,TVH49164A,TVH61134A,,,
C055710A2,MPP 300 PERM GREY 715 SIZE,55710,300,MPP,365,Toroid,12.7,127,1.218,30.94,2.035,51.69,0.565,14.35,1.25,125,15.9,15900,EACH,0.1452,90,TVH49164A,TVH61134A,,,
0055112A2,MPP 014 PERM GREY 109 SIZE,55112,14,MPP,18,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.14,90,TVH49164A,TVH61134A,,,
0055112A9,MPP 014 PERM GREY 109 SIZE,55112,14,MPP,18,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.14,90,TVH49164A,TVH61134A,,,
0055190A2,MPP 014 PERM GREY 195 SIZE,55190,14,MPP,32,Toroid,12.5,125,1.007,25.58,2.285,58.04,0.635,16.13,2.29,229,28.6,28600,EACH,0.192,80,TVH49164A,TVH61134A,,,
0055111A2,MPP 026 PERM GREY 109 SIZE,55111,26,MPP,33,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.1505,90,TVH49164A,TVH61134A,,,
0055111A9,MPP 026 PERM GREY 109 SIZE,55111,26,MPP,33,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.1505,90,TVH49164A,TVH61134A,,,
0055191A2,MPP 026 PERM GREY 195 SIZE,55191,26,MPP,60,Toroid,12.5,125,1.007,25.58,2.285,58.04,0.635,16.13,2.29,229,28.6,28600,EACH,0.2064,80,TVH49164A,TVH61134A,,,
C055110A2,MPP 060 PERM GREY 109 SIZE,55110,60,MPP,75,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.1645,90,TVH49164A,TVH61134A,,,
C055192A2,MPP 060 PERM GREY 195 SIZE,55192,60,MPP,138,Toroid,12.5,125,1.007,25.58,2.285,58.04,0.635,16.13,2.29,229,28.6,28600,EACH,0.2256,80,TVH49164A,TVH61134A,,,
C055109A2,MPP 125 PERM GREY 109 SIZE,55109,125,MPP,156,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.175,90,TVH49164A,TVH61134A,,,
C055195A2,MPP 125 PERM GREY 195 SIZE,55195,125,MPP,287,Toroid,12.5,125,1.007,25.58,2.285,58.04,0.635,16.13,2.29,229,28.6,28600,EACH,0.2256,80,TVH49164A,TVH61134A,,,
C055108A2,MPP 147 PERM GREY 109 SIZE,55108,147,MPP,185,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.1785,90,TVH49164A,TVH61134A,,,
0055196A2,MPP 147 PERM GREY 195 SIZE,55196,147,MPP,306,Toroid,12.5,125,1.007,25.58,2.285,58.04,0.635,16.13,2.29,229,28.6,28600,EACH,0.2064,80,TVH49164A,TVH61134A,,,
C055107A2,MPP 160 PERM GREY 109 SIZE,55107,160,MPP,200,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.1785,90,TVH49164A,TVH61134A,,,
0055197A2,MPP 160 PERM GREY 195 SIZE,55197,160,MPP,333,Toroid,12.5,125,1.007,25.58,2.285,58.04,0.635,16.13,2.29,229,28.6,28600,EACH,0.2064,80,TVH49164A,TVH61134A,,,
C055103A2,MPP 173 PERM GREY 109 SIZE,55103,173,MPP,218,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.1785,90,TVH49164A,TVH61134A,,,
0055198A2,MPP 173 PERM GREY 195 SIZE,55198,173,MPP,360,Toroid,12.5,125,1.007,25.58,2.285,58.04,0.635,16.13,2.29,229,28.6,28600,EACH,0.2064,80,TVH49164A,TVH61134A,,,
C055106A2,MPP 200 PERM GREY 109 SIZE,55106,200,MPP,250,Toroid,14.3,143,1.368,34.75,2.285,58.04,0.585,14.86,1.44,144,20.7,20700,EACH,0.1803,90,TVH49164A,TVH61134A,,,
